"long","lat","order","hole","piece","group","id","districtName"
6.90820869,46.80623795,1,FALSE,"1","1001.1",1001,"District de la Broye"
6.91219634,46.80448508,2,FALSE,"1","1001.1",1001,"District de la Broye"
6.91664581,46.8079237,3,FALSE,"1","1001.1",1001,"District de la Broye"
6.91584826,46.80886428,4,FALSE,"1","1001.1",1001,"District de la Broye"
6.9204464,46.81170122,5,FALSE,"1","1001.1",1001,"District de la Broye"
6.92309108,46.81057964,6,FALSE,"1","1001.1",1001,"District de la Broye"
6.92426398,46.8098832,7,FALSE,"1","1001.1",1001,"District de la Broye"
6.92861028,46.81031658,8,FALSE,"1","1001.1",1001,"District de la Broye"
6.92861694,46.80961487,9,FALSE,"1","1001.1",1001,"District de la Broye"
6.928788,46.80938376,10,FALSE,"1","1001.1",1001,"District de la Broye"
6.92914788,46.80889751,11,FALSE,"1","1001.1",1001,"District de la Broye"
6.92982801,46.80843658,12,FALSE,"1","1001.1",1001,"District de la Broye"
6.92993916,46.80836125,13,FALSE,"1","1001.1",1001,"District de la Broye"
6.93015584,46.80826347,14,FALSE,"1","1001.1",1001,"District de la Broye"
6.93072873,46.8080049,15,FALSE,"1","1001.1",1001,"District de la Broye"
6.93149361,46.80748651,16,FALSE,"1","1001.1",1001,"District de la Broye"
6.93204747,46.80711111,17,FALSE,"1","1001.1",1001,"District de la Broye"
6.93210688,46.80703084,18,FALSE,"1","1001.1",1001,"District de la Broye"
6.93231291,46.80675242,19,FALSE,"1","1001.1",1001,"District de la Broye"
6.93232005,46.80599532,20,FALSE,"1","1001.1",1001,"District de la Broye"
6.93232139,46.8058528,21,FALSE,"1","1001.1",1001,"District de la Broye"
6.93208626,46.8055246,22,FALSE,"1","1001.1",1001,"District de la Broye"
6.93167477,46.80495026,23,FALSE,"1","1001.1",1001,"District de la Broye"
6.93155619,46.80484021,24,FALSE,"1","1001.1",1001,"District de la Broye"
6.93128511,46.80458866,25,FALSE,"1","1001.1",1001,"District de la Broye"
6.93109795,46.80445847,26,FALSE,"1","1001.1",1001,"District de la Broye"
6.93024378,46.80386429,27,FALSE,"1","1001.1",1001,"District de la Broye"
6.92893959,46.8032287,28,FALSE,"1","1001.1",1001,"District de la Broye"
6.92859952,46.80295829,29,FALSE,"1","1001.1",1001,"District de la Broye"
6.92802933,46.80250489,30,FALSE,"1","1001.1",1001,"District de la Broye"
6.92764313,46.80178343,31,FALSE,"1","1001.1",1001,"District de la Broye"
6.92758805,46.80158769,32,FALSE,"1","1001.1",1001,"District de la Broye"
6.92738967,46.80088263,33,FALSE,"1","1001.1",1001,"District de la Broye"
6.92700178,46.80034109,34,FALSE,"1","1001.1",1001,"District de la Broye"
6.92631541,46.79986354,35,FALSE,"1","1001.1",1001,"District de la Broye"
6.92596059,46.79961668,36,FALSE,"1","1001.1",1001,"District de la Broye"
6.92439343,46.79909681,37,FALSE,"1","1001.1",1001,"District de la Broye"
6.92295609,46.79870346,38,FALSE,"1","1001.1",1001,"District de la Broye"
6.92257604,46.79840118,39,FALSE,"1","1001.1",1001,"District de la Broye"
6.92220059,46.79810257,40,FALSE,"1","1001.1",1001,"District de la Broye"
6.92204598,46.7979796,41,FALSE,"1","1001.1",1001,"District de la Broye"
6.92204967,46.79759649,42,FALSE,"1","1001.1",1001,"District de la Broye"
6.92206328,46.79618035,43,FALSE,"1","1001.1",1001,"District de la Broye"
6.92025188,46.79383299,44,FALSE,"1","1001.1",1001,"District de la Broye"
6.91927647,46.7920099,45,FALSE,"1","1001.1",1001,"District de la Broye"
6.91909382,46.79166852,46,FALSE,"1","1001.1",1001,"District de la Broye"
6.91831487,46.79094523,47,FALSE,"1","1001.1",1001,"District de la Broye"
6.91741019,46.78968157,48,FALSE,"1","1001.1",1001,"District de la Broye"
6.91728436,46.78915019,49,FALSE,"1","1001.1",1001,"District de la Broye"
6.91747593,46.78830538,50,FALSE,"1","1001.1",1001,"District de la Broye"
6.91756123,46.78761302,51,FALSE,"1","1001.1",1001,"District de la Broye"
6.91783016,46.78689452,52,FALSE,"1","1001.1",1001,"District de la Broye"
6.91782403,46.78617476,53,FALSE,"1","1001.1",1001,"District de la Broye"
6.91707216,46.78511098,54,FALSE,"1","1001.1",1001,"District de la Broye"
6.91680332,46.78473062,55,FALSE,"1","1001.1",1001,"District de la Broye"
6.91621138,46.78428106,56,FALSE,"1","1001.1",1001,"District de la Broye"
6.91569761,46.78389087,57,FALSE,"1","1001.1",1001,"District de la Broye"
6.91537317,46.78364446,58,FALSE,"1","1001.1",1001,"District de la Broye"
6.9143307,46.78309987,59,FALSE,"1","1001.1",1001,"District de la Broye"
6.91313709,46.78226888,60,FALSE,"1","1001.1",1001,"District de la Broye"
6.91250951,46.78183193,61,FALSE,"1","1001.1",1001,"District de la Broye"
6.91186175,46.78110921,62,FALSE,"1","1001.1",1001,"District de la Broye"
6.90916782,46.78336388,63,FALSE,"1","1001.1",1001,"District de la Broye"
6.91067298,46.78480134,64,FALSE,"1","1001.1",1001,"District de la Broye"
6.90812862,46.78514939,65,FALSE,"1","1001.1",1001,"District de la Broye"
6.90734787,46.78463294,66,FALSE,"1","1001.1",1001,"District de la Broye"
6.90724523,46.78441654,67,FALSE,"1","1001.1",1001,"District de la Broye"
6.9059115,46.78287188,68,FALSE,"1","1001.1",1001,"District de la Broye"
6.90005665,46.78291633,69,FALSE,"1","1001.1",1001,"District de la Broye"
6.90075261,46.78142616,70,FALSE,"1","1001.1",1001,"District de la Broye"
6.89585219,46.78035031,71,FALSE,"1","1001.1",1001,"District de la Broye"
6.89505826,46.77856518,72,FALSE,"1","1001.1",1001,"District de la Broye"
6.88906262,46.77961602,73,FALSE,"1","1001.1",1001,"District de la Broye"
6.88409043,46.77791854,74,FALSE,"1","1001.1",1001,"District de la Broye"
6.88344533,46.77824828,75,FALSE,"1","1001.1",1001,"District de la Broye"
6.88046247,46.77669526,76,FALSE,"1","1001.1",1001,"District de la Broye"
6.88029468,46.77772007,77,FALSE,"1","1001.1",1001,"District de la Broye"
6.87804718,46.7772412,78,FALSE,"1","1001.1",1001,"District de la Broye"
6.87348631,46.78007063,79,FALSE,"1","1001.1",1001,"District de la Broye"
6.87268044,46.77949084,80,FALSE,"1","1001.1",1001,"District de la Broye"
6.87036448,46.78053192,81,FALSE,"1","1001.1",1001,"District de la Broye"
6.86925162,46.78049938,82,FALSE,"1","1001.1",1001,"District de la Broye"
6.86466023,46.78243763,83,FALSE,"1","1001.1",1001,"District de la Broye"
6.86271272,46.78451504,84,FALSE,"1","1001.1",1001,"District de la Broye"
6.86483502,46.78569532,85,FALSE,"1","1001.1",1001,"District de la Broye"
6.86397767,46.78748134,86,FALSE,"1","1001.1",1001,"District de la Broye"
6.86001507,46.78934161,87,FALSE,"1","1001.1",1001,"District de la Broye"
6.85349662,46.78659149,88,FALSE,"1","1001.1",1001,"District de la Broye"
6.85236774,46.7871874,89,FALSE,"1","1001.1",1001,"District de la Broye"
6.85016978,46.78540854,90,FALSE,"1","1001.1",1001,"District de la Broye"
6.85143901,46.78449373,91,FALSE,"1","1001.1",1001,"District de la Broye"
6.84941036,46.78226445,92,FALSE,"1","1001.1",1001,"District de la Broye"
6.84804138,46.78229497,93,FALSE,"1","1001.1",1001,"District de la Broye"
6.84396775,46.77999237,94,FALSE,"1","1001.1",1001,"District de la Broye"
6.84086656,46.78210837,95,FALSE,"1","1001.1",1001,"District de la Broye"
6.83777273,46.77768369,96,FALSE,"1","1001.1",1001,"District de la Broye"
6.83404714,46.77591861,97,FALSE,"1","1001.1",1001,"District de la Broye"
6.82833781,46.77820034,98,FALSE,"1","1001.1",1001,"District de la Broye"
6.82625889,46.77445553,99,FALSE,"1","1001.1",1001,"District de la Broye"
6.81960685,46.77898095,100,FALSE,"1","1001.1",1001,"District de la Broye"
6.81943409,46.77951983,101,FALSE,"1","1001.1",1001,"District de la Broye"
6.81845305,46.77980599,102,FALSE,"1","1001.1",1001,"District de la Broye"
6.8176317,46.77904111,103,FALSE,"1","1001.1",1001,"District de la Broye"
6.81614706,46.77918702,104,FALSE,"1","1001.1",1001,"District de la Broye"
6.81516843,46.77987677,105,FALSE,"1","1001.1",1001,"District de la Broye"
6.81389852,46.77961635,106,FALSE,"1","1001.1",1001,"District de la Broye"
6.81335619,46.78024704,107,FALSE,"1","1001.1",1001,"District de la Broye"
6.81401587,46.78063085,108,FALSE,"1","1001.1",1001,"District de la Broye"
6.8142631,46.78158271,109,FALSE,"1","1001.1",1001,"District de la Broye"
6.81006757,46.78502854,110,FALSE,"1","1001.1",1001,"District de la Broye"
6.80544726,46.78698225,111,FALSE,"1","1001.1",1001,"District de la Broye"
6.7989059,46.78412973,112,FALSE,"1","1001.1",1001,"District de la Broye"
6.79269199,46.78787333,113,FALSE,"1","1001.1",1001,"District de la Broye"
6.78425978,46.79406899,114,FALSE,"1","1001.1",1001,"District de la Broye"
6.78338072,46.7941809,115,FALSE,"1","1001.1",1001,"District de la Broye"
6.78168092,46.79391921,116,FALSE,"1","1001.1",1001,"District de la Broye"
6.77800369,46.7904072,117,FALSE,"1","1001.1",1001,"District de la Broye"
6.77681733,46.7910121,118,FALSE,"1","1001.1",1001,"District de la Broye"
6.77810085,46.79316078,119,FALSE,"1","1001.1",1001,"District de la Broye"
6.77988039,46.79546526,120,FALSE,"1","1001.1",1001,"District de la Broye"
6.78815983,46.80087488,121,FALSE,"1","1001.1",1001,"District de la Broye"
6.78493271,46.80444613,122,FALSE,"1","1001.1",1001,"District de la Broye"
6.77971019,46.80186998,123,FALSE,"1","1001.1",1001,"District de la Broye"
6.77770751,46.80384668,124,FALSE,"1","1001.1",1001,"District de la Broye"
6.76818185,46.81016978,125,FALSE,"1","1001.1",1001,"District de la Broye"
6.77211902,46.8128559,126,FALSE,"1","1001.1",1001,"District de la Broye"
6.77368144,46.81367473,127,FALSE,"1","1001.1",1001,"District de la Broye"
6.7765399,46.81567065,128,FALSE,"1","1001.1",1001,"District de la Broye"
6.77836234,46.81667086,129,FALSE,"1","1001.1",1001,"District de la Broye"
6.77912844,46.81725108,130,FALSE,"1","1001.1",1001,"District de la Broye"
6.7797895,46.81784869,131,FALSE,"1","1001.1",1001,"District de la Broye"
6.78290942,46.81993592,132,FALSE,"1","1001.1",1001,"District de la Broye"
6.78446673,46.82120441,133,FALSE,"1","1001.1",1001,"District de la Broye"
6.7858308,46.82220187,134,FALSE,"1","1001.1",1001,"District de la Broye"
6.78732381,46.82337998,135,FALSE,"1","1001.1",1001,"District de la Broye"
6.78758146,46.82375032,136,FALSE,"1","1001.1",1001,"District de la Broye"
6.78900804,46.825009,137,FALSE,"1","1001.1",1001,"District de la Broye"
6.78939471,46.825551,138,FALSE,"1","1001.1",1001,"District de la Broye"
6.78978357,46.82591309,139,FALSE,"1","1001.1",1001,"District de la Broye"
6.79160671,46.82690409,140,FALSE,"1","1001.1",1001,"District de la Broye"
6.79386953,46.82840136,141,FALSE,"1","1001.1",1001,"District de la Broye"
6.79744605,46.83076967,142,FALSE,"1","1001.1",1001,"District de la Broye"
6.79966987,46.8322666,143,FALSE,"1","1001.1",1001,"District de la Broye"
6.80005884,46.83262865,144,FALSE,"1","1001.1",1001,"District de la Broye"
6.80057463,46.83335127,145,FALSE,"1","1001.1",1001,"District de la Broye"
6.80161479,46.83407682,146,FALSE,"1","1001.1",1001,"District de la Broye"
6.80343939,46.83498667,147,FALSE,"1","1001.1",1001,"District de la Broye"
6.80604001,46.83680046,148,FALSE,"1","1001.1",1001,"District de la Broye"
6.80864503,46.83825435,149,FALSE,"1","1001.1",1001,"District de la Broye"
6.80878871,46.83830013,150,FALSE,"1","1001.1",1001,"District de la Broye"
6.81099429,46.83916697,151,FALSE,"1","1001.1",1001,"District de la Broye"
6.81138549,46.83934905,152,FALSE,"1","1001.1",1001,"District de la Broye"
6.81294875,46.84021232,153,FALSE,"1","1001.1",1001,"District de la Broye"
6.81464003,46.84134617,154,FALSE,"1","1001.1",1001,"District de la Broye"
6.81527932,46.84161957,155,FALSE,"1","1001.1",1001,"District de la Broye"
6.81594588,46.84180314,156,FALSE,"1","1001.1",1001,"District de la Broye"
6.81699682,46.84162894,157,FALSE,"1","1001.1",1001,"District de la Broye"
6.81804567,46.84163465,158,FALSE,"1","1001.1",1001,"District de la Broye"
6.81856906,46.84172746,159,FALSE,"1","1001.1",1001,"District de la Broye"
6.82077763,46.84236022,160,FALSE,"1","1001.1",1001,"District de la Broye"
6.82261996,46.84291898,161,FALSE,"1","1001.1",1001,"District de la Broye"
6.82332579,46.84311172,162,FALSE,"1","1001.1",1001,"District de la Broye"
6.82392705,46.8432769,163,FALSE,"1","1001.1",1001,"District de la Broye"
6.82719243,46.84438304,164,FALSE,"1","1001.1",1001,"District de la Broye"
6.82849651,46.84501079,165,FALSE,"1","1001.1",1001,"District de la Broye"
6.82967135,46.8454759,166,FALSE,"1","1001.1",1001,"District de la Broye"
6.83138165,46.84613278,167,FALSE,"1","1001.1",1001,"District de la Broye"
6.83188915,46.84647735,168,FALSE,"1","1001.1",1001,"District de la Broye"
6.83227641,46.84701921,169,FALSE,"1","1001.1",1001,"District de la Broye"
6.83332233,46.84729466,170,FALSE,"1","1001.1",1001,"District de la Broye"
6.83384681,46.84729745,171,FALSE,"1","1001.1",1001,"District de la Broye"
6.83489376,46.84748292,172,FALSE,"1","1001.1",1001,"District de la Broye"
6.83541622,46.84766562,173,FALSE,"1","1001.1",1001,"District de la Broye"
6.83580555,46.84802754,174,FALSE,"1","1001.1",1001,"District de la Broye"
6.83592758,46.84883789,175,FALSE,"1","1001.1",1001,"District de la Broye"
6.83770232,46.84961197,176,FALSE,"1","1001.1",1001,"District de la Broye"
6.83826124,46.85005575,177,FALSE,"1","1001.1",1001,"District de la Broye"
6.83996737,46.85110832,178,FALSE,"1","1001.1",1001,"District de la Broye"
6.84061301,46.85201137,179,FALSE,"1","1001.1",1001,"District de la Broye"
6.840607,46.85255114,180,FALSE,"1","1001.1",1001,"District de la Broye"
6.83974158,46.85371617,181,FALSE,"1","1001.1",1001,"District de la Broye"
6.84138079,46.85372476,182,FALSE,"1","1001.1",1001,"District de la Broye"
6.84191635,46.85391649,183,FALSE,"1","1001.1",1001,"District de la Broye"
6.84242489,46.85418005,184,FALSE,"1","1001.1",1001,"District de la Broye"
6.84474123,46.85581153,185,FALSE,"1","1001.1",1001,"District de la Broye"
6.84565942,46.85698587,186,FALSE,"1","1001.1",1001,"District de la Broye"
6.84972223,46.85844637,187,FALSE,"1","1001.1",1001,"District de la Broye"
6.84998256,46.85862764,188,FALSE,"1","1001.1",1001,"District de la Broye"
6.85076649,46.85890158,189,FALSE,"1","1001.1",1001,"District de la Broye"
6.8514183,46.85926481,190,FALSE,"1","1001.1",1001,"District de la Broye"
6.85311443,46.86008322,191,FALSE,"1","1001.1",1001,"District de la Broye"
6.85494273,46.86081232,192,FALSE,"1","1001.1",1001,"District de la Broye"
6.85676914,46.86172131,193,FALSE,"1","1001.1",1001,"District de la Broye"
6.85728065,46.86172391,194,FALSE,"1","1001.1",1001,"District de la Broye"
6.85808352,46.8614671,195,FALSE,"1","1001.1",1001,"District de la Broye"
6.85873891,46.86150642,196,FALSE,"1","1001.1",1001,"District de la Broye"
6.85962466,46.8620777,197,FALSE,"1","1001.1",1001,"District de la Broye"
6.86029679,46.86299876,198,FALSE,"1","1001.1",1001,"District de la Broye"
6.86042408,46.86335927,199,FALSE,"1","1001.1",1001,"District de la Broye"
6.86041826,46.86389904,200,FALSE,"1","1001.1",1001,"District de la Broye"
6.8608041,46.86461173,201,FALSE,"1","1001.1",1001,"District de la Broye"
6.86480668,46.86689008,202,FALSE,"1","1001.1",1001,"District de la Broye"
6.86497624,46.86698089,203,FALSE,"1","1001.1",1001,"District de la Broye"
6.86706632,46.86780108,204,FALSE,"1","1001.1",1001,"District de la Broye"
6.86732675,46.86798231,205,FALSE,"1","1001.1",1001,"District de la Broye"
6.86941787,46.86871249,206,FALSE,"1","1001.1",1001,"District de la Broye"
6.87046154,46.86925749,207,FALSE,"1","1001.1",1001,"District de la Broye"
6.87137026,46.87016167,208,FALSE,"1","1001.1",1001,"District de la Broye"
6.87436357,46.87368518,209,FALSE,"1","1001.1",1001,"District de la Broye"
6.87590959,46.87513227,210,FALSE,"1","1001.1",1001,"District de la Broye"
6.87794166,46.87652774,211,FALSE,"1","1001.1",1001,"District de la Broye"
6.88062534,46.8783582,212,FALSE,"1","1001.1",1001,"District de la Broye"
6.88320498,46.88011612,213,FALSE,"1","1001.1",1001,"District de la Broye"
6.88502324,46.88192427,214,FALSE,"1","1001.1",1001,"District de la Broye"
6.88579935,46.88300762,215,FALSE,"1","1001.1",1001,"District de la Broye"
6.88579565,46.88336747,216,FALSE,"1","1001.1",1001,"District de la Broye"
6.88605251,46.8839085,217,FALSE,"1","1001.1",1001,"District de la Broye"
6.8886592,46.88563044,218,FALSE,"1","1001.1",1001,"District de la Broye"
6.88969028,46.8861752,219,FALSE,"1","1001.1",1001,"District de la Broye"
6.89258388,46.88809635,220,FALSE,"1","1001.1",1001,"District de la Broye"
6.89718931,46.88425876,221,FALSE,"1","1001.1",1001,"District de la Broye"
6.89825655,46.88512748,222,FALSE,"1","1001.1",1001,"District de la Broye"
6.8992897,46.88416974,223,FALSE,"1","1001.1",1001,"District de la Broye"
6.90011136,46.88466843,224,FALSE,"1","1001.1",1001,"District de la Broye"
6.90453318,46.88073971,225,FALSE,"1","1001.1",1001,"District de la Broye"
6.90620366,46.88164717,226,FALSE,"1","1001.1",1001,"District de la Broye"
6.90782136,46.87993637,227,FALSE,"1","1001.1",1001,"District de la Broye"
6.91173779,46.88195175,228,FALSE,"1","1001.1",1001,"District de la Broye"
6.92187839,46.8726327,229,FALSE,"1","1001.1",1001,"District de la Broye"
6.91235684,46.86833381,230,FALSE,"1","1001.1",1001,"District de la Broye"
6.91027333,46.87077125,231,FALSE,"1","1001.1",1001,"District de la Broye"
6.90161981,46.86768101,232,FALSE,"1","1001.1",1001,"District de la Broye"
6.89933056,46.86835396,233,FALSE,"1","1001.1",1001,"District de la Broye"
6.8927403,46.8662714,234,FALSE,"1","1001.1",1001,"District de la Broye"
6.89714413,46.86272973,235,FALSE,"1","1001.1",1001,"District de la Broye"
6.90491156,46.86512343,236,FALSE,"1","1001.1",1001,"District de la Broye"
6.90530952,46.86467547,237,FALSE,"1","1001.1",1001,"District de la Broye"
6.91367965,46.86720633,238,FALSE,"1","1001.1",1001,"District de la Broye"
6.91695908,46.86450441,239,FALSE,"1","1001.1",1001,"District de la Broye"
6.91854616,46.86451165,240,FALSE,"1","1001.1",1001,"District de la Broye"
6.92071122,46.86171457,241,FALSE,"1","1001.1",1001,"District de la Broye"
6.9223341,46.86208179,242,FALSE,"1","1001.1",1001,"District de la Broye"
6.92325542,46.8603856,243,FALSE,"1","1001.1",1001,"District de la Broye"
6.9249958,46.86080729,244,FALSE,"1","1001.1",1001,"District de la Broye"
6.92802051,46.85582777,245,FALSE,"1","1001.1",1001,"District de la Broye"
6.92970833,46.85624915,246,FALSE,"1","1001.1",1001,"District de la Broye"
6.92996104,46.85604141,247,FALSE,"1","1001.1",1001,"District de la Broye"
6.93100366,46.85518433,248,FALSE,"1","1001.1",1001,"District de la Broye"
6.93141564,46.85461038,249,FALSE,"1","1001.1",1001,"District de la Broye"
6.9202225,46.84848737,250,FALSE,"1","1001.1",1001,"District de la Broye"
6.91185751,46.8403521,251,FALSE,"1","1001.1",1001,"District de la Broye"
6.90850496,46.83597321,252,FALSE,"1","1001.1",1001,"District de la Broye"
6.9042277,46.82972758,253,FALSE,"1","1001.1",1001,"District de la Broye"
6.90537449,46.82512668,254,FALSE,"1","1001.1",1001,"District de la Broye"
6.90838604,46.8214611,255,FALSE,"1","1001.1",1001,"District de la Broye"
6.91012823,46.82022765,256,FALSE,"1","1001.1",1001,"District de la Broye"
6.90874871,46.81924061,257,FALSE,"1","1001.1",1001,"District de la Broye"
6.9107022,46.81916871,258,FALSE,"1","1001.1",1001,"District de la Broye"
6.90927463,46.81774062,259,FALSE,"1","1001.1",1001,"District de la Broye"
6.91167173,46.81385618,260,FALSE,"1","1001.1",1001,"District de la Broye"
6.90579556,46.80778311,261,FALSE,"1","1001.1",1001,"District de la Broye"
6.90577783,46.80692835,262,FALSE,"1","1001.1",1001,"District de la Broye"
6.90820869,46.80623795,263,FALSE,"1","1001.1",1001,"District de la Broye"
7.02430471,46.81904449,264,FALSE,"2","1001.2",1001,"District de la Broye"
7.02605336,46.81661277,265,FALSE,"2","1001.2",1001,"District de la Broye"
7.02795397,46.81656565,266,FALSE,"2","1001.2",1001,"District de la Broye"
7.02743735,46.81557417,267,FALSE,"2","1001.2",1001,"District de la Broye"
7.02611276,46.81570433,268,FALSE,"2","1001.2",1001,"District de la Broye"
7.02392825,46.81518359,269,FALSE,"2","1001.2",1001,"District de la Broye"
7.01641266,46.8143463,270,FALSE,"2","1001.2",1001,"District de la Broye"
7.01733294,46.81229849,271,FALSE,"2","1001.2",1001,"District de la Broye"
7.00853992,46.80740749,272,FALSE,"2","1001.2",1001,"District de la Broye"
7.01226041,46.80420069,273,FALSE,"2","1001.2",1001,"District de la Broye"
7.01044015,46.80243953,274,FALSE,"2","1001.2",1001,"District de la Broye"
7.01123016,46.80194769,275,FALSE,"2","1001.2",1001,"District de la Broye"
7.0114929,46.80185871,276,FALSE,"2","1001.2",1001,"District de la Broye"
7.01175564,46.80176973,277,FALSE,"2","1001.2",1001,"District de la Broye"
7.01203151,46.80156153,278,FALSE,"2","1001.2",1001,"District de la Broye"
7.01241089,46.80127523,279,FALSE,"2","1001.2",1001,"District de la Broye"
7.01294188,46.80087451,280,FALSE,"2","1001.2",1001,"District de la Broye"
7.01303118,46.80018409,281,FALSE,"2","1001.2",1001,"District de la Broye"
7.01308144,46.79979544,282,FALSE,"2","1001.2",1001,"District de la Broye"
7.01360832,46.79943754,283,FALSE,"2","1001.2",1001,"District de la Broye"
7.01413376,46.79925957,284,FALSE,"2","1001.2",1001,"District de la Broye"
7.01413451,46.79916502,285,FALSE,"2","1001.2",1001,"District de la Broye"
7.01413973,46.79850435,286,FALSE,"2","1001.2",1001,"District de la Broye"
7.01414087,46.79835994,287,FALSE,"2","1001.2",1001,"District de la Broye"
7.01406981,46.79816012,288,FALSE,"2","1001.2",1001,"District de la Broye"
7.01401271,46.79799959,289,FALSE,"2","1001.2",1001,"District de la Broye"
7.01310403,46.7969436,290,FALSE,"2","1001.2",1001,"District de la Broye"
7.01127454,46.79636997,291,FALSE,"2","1001.2",1001,"District de la Broye"
7.00944846,46.79537348,292,FALSE,"2","1001.2",1001,"District de la Broye"
7.00735758,46.79473582,293,FALSE,"2","1001.2",1001,"District de la Broye"
7.00709992,46.79419505,294,FALSE,"2","1001.2",1001,"District de la Broye"
7.00594959,46.7936355,295,FALSE,"2","1001.2",1001,"District de la Broye"
7.00579506,46.79356033,296,FALSE,"2","1001.2",1001,"District de la Broye"
7.00520098,46.793374,297,FALSE,"2","1001.2",1001,"District de la Broye"
7.00318179,46.79274068,298,FALSE,"2","1001.2",1001,"District de la Broye"
7.00239585,46.79273767,299,FALSE,"2","1001.2",1001,"District de la Broye"
7.00187043,46.79291559,300,FALSE,"2","1001.2",1001,"District de la Broye"
7.00134647,46.79291358,301,FALSE,"2","1001.2",1001,"District de la Broye"
7.00030148,46.7925497,302,FALSE,"2","1001.2",1001,"District de la Broye"
6.99899306,46.79236473,303,FALSE,"2","1001.2",1001,"District de la Broye"
6.99742489,46.79190883,304,FALSE,"2","1001.2",1001,"District de la Broye"
6.99533205,46.79154084,305,FALSE,"2","1001.2",1001,"District de la Broye"
6.99507156,46.7913599,306,FALSE,"2","1001.2",1001,"District de la Broye"
6.99507305,46.79117997,307,FALSE,"2","1001.2",1001,"District de la Broye"
6.99468455,46.79063866,308,FALSE,"2","1001.2",1001,"District de la Broye"
6.99338142,46.78982388,309,FALSE,"2","1001.2",1001,"District de la Broye"
6.99315957,46.78972405,310,FALSE,"2","1001.2",1001,"District de la Broye"
6.99310829,46.7895889,311,FALSE,"2","1001.2",1001,"District de la Broye"
6.99310934,46.78946295,312,FALSE,"2","1001.2",1001,"District de la Broye"
6.99286196,46.78928205,313,FALSE,"2","1001.2",1001,"District de la Broye"
6.99221304,46.78855978,314,FALSE,"2","1001.2",1001,"District de la Broye"
6.99221602,46.78819993,315,FALSE,"2","1001.2",1001,"District de la Broye"
6.99248246,46.78766117,316,FALSE,"2","1001.2",1001,"District de la Broye"
6.99200501,46.78522122,317,FALSE,"2","1001.2",1001,"District de la Broye"
6.99113013,46.7849029,318,FALSE,"2","1001.2",1001,"District de la Broye"
6.99088129,46.78477516,319,FALSE,"2","1001.2",1001,"District de la Broye"
6.98858705,46.78359737,320,FALSE,"2","1001.2",1001,"District de la Broye"
6.98832813,46.78323648,321,FALSE,"2","1001.2",1001,"District de la Broye"
6.98841115,46.78290607,322,FALSE,"2","1001.2",1001,"District de la Broye"
6.98846362,46.78269722,323,FALSE,"2","1001.2",1001,"District de la Broye"
6.98794126,46.78251522,324,FALSE,"2","1001.2",1001,"District de la Broye"
6.98715623,46.78242215,325,FALSE,"2","1001.2",1001,"District de la Broye"
6.98645046,46.78181836,326,FALSE,"2","1001.2",1001,"District de la Broye"
6.98546583,46.78097597,327,FALSE,"2","1001.2",1001,"District de la Broye"
6.98285348,46.78015585,328,FALSE,"2","1001.2",1001,"District de la Broye"
6.98267571,46.78000756,329,FALSE,"2","1001.2",1001,"District de la Broye"
6.98248098,46.77984512,330,FALSE,"2","1001.2",1001,"District de la Broye"
6.98220327,46.77961345,331,FALSE,"2","1001.2",1001,"District de la Broye"
6.98215926,46.7793596,332,FALSE,"2","1001.2",1001,"District de la Broye"
6.98195358,46.77817299,333,FALSE,"2","1001.2",1001,"District de la Broye"
6.98169626,46.77763216,334,FALSE,"2","1001.2",1001,"District de la Broye"
6.98087562,46.77711605,335,FALSE,"2","1001.2",1001,"District de la Broye"
6.97655793,46.78123707,336,FALSE,"2","1001.2",1001,"District de la Broye"
6.97208478,46.78357595,337,FALSE,"2","1001.2",1001,"District de la Broye"
6.97112734,46.7852364,338,FALSE,"2","1001.2",1001,"District de la Broye"
6.9709091,46.78623414,339,FALSE,"2","1001.2",1001,"District de la Broye"
6.96994632,46.78849733,340,FALSE,"2","1001.2",1001,"District de la Broye"
6.96478678,46.78984347,341,FALSE,"2","1001.2",1001,"District de la Broye"
6.9649265,46.79033887,342,FALSE,"2","1001.2",1001,"District de la Broye"
6.95997352,46.79199154,343,FALSE,"2","1001.2",1001,"District de la Broye"
6.95953193,46.79156684,344,FALSE,"2","1001.2",1001,"District de la Broye"
6.95732958,46.79175548,345,FALSE,"2","1001.2",1001,"District de la Broye"
6.95689691,46.79472254,346,FALSE,"2","1001.2",1001,"District de la Broye"
6.96364351,46.80063466,347,FALSE,"2","1001.2",1001,"District de la Broye"
6.96755784,46.80396167,348,FALSE,"2","1001.2",1001,"District de la Broye"
6.96433141,46.80581958,349,FALSE,"2","1001.2",1001,"District de la Broye"
6.96556788,46.80676037,350,FALSE,"2","1001.2",1001,"District de la Broye"
6.95872863,46.81257957,351,FALSE,"2","1001.2",1001,"District de la Broye"
6.96024017,46.81353956,352,FALSE,"2","1001.2",1001,"District de la Broye"
6.95739831,46.81626257,353,FALSE,"2","1001.2",1001,"District de la Broye"
6.95944122,46.81789956,354,FALSE,"2","1001.2",1001,"District de la Broye"
6.96250615,46.81957678,355,FALSE,"2","1001.2",1001,"District de la Broye"
6.95931625,46.82113066,356,FALSE,"2","1001.2",1001,"District de la Broye"
6.95953993,46.82152561,357,FALSE,"2","1001.2",1001,"District de la Broye"
6.96185667,46.82462847,358,FALSE,"2","1001.2",1001,"District de la Broye"
